id,pred_raw,subject,subcategory,error
generation-for-nlp-425,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2720,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2721,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2722,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2725,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2726,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2728,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2729,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2730,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2731,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2732,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2734,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2735,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2738,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2739,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2740,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2741,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2742,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2743,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2745,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2746,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2747,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2748,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2749,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2750,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2751,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2752,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2753,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2755,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2756,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2757,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2758,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2759,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2760,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2761,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2762,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2763,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2764,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2765,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2766,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2767,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2768,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2769,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2770,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2771,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2772,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2773,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2774,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2775,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2776,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2777,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2778,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2779,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2780,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2781,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2782,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2783,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2784,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2785,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2786,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2787,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2788,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2789,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2791,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2793,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2794,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2795,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2796,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2798,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2799,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2800,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2801,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2802,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2805,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2806,정치와 법 |,정치와 법,,
generation-for-nlp-2807,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2808,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2810,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2811,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2812,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2813,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2815,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2816,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2817,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2818,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2819,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2823,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2824,국어 | 문학,국어,문학,
generation-for-nlp-2825,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2826,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2827,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2828,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2829,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2831,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2832,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2833,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2834,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2835,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2836,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2839,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2840,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2841,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2842,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2843,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2844,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2845,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2846,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2847,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2848,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2849,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2850,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2851,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2852,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2853,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2854,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2855,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2856,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2857,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2858,국어 | 독서,국어,독서,
generation-for-nlp-2859,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2860,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2863,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2864,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2865,국어 | 문학,국어,문학,
generation-for-nlp-2866,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2867,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2868,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2869,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2870,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2871,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2872,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2873,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2874,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2875,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2878,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2879,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2880,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2881,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2882,국어 | 독서,국어,독서,
generation-for-nlp-2883,국어 | 문학,국어,문학,
generation-for-nlp-2884,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2885,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2886,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2888,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2889,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2890,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2892,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2893,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2894,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2895,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2896,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2899,국어 | 문학,국어,문학,
