id,pred_raw,subject,subcategory,error
generation-for-nlp-425,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2832,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2833,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2834,국어 | 독서,국어,독서,
generation-for-nlp-2835,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2836,국어 | 독서,국어,독서,
generation-for-nlp-2839,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2840,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2841,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2842,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2843,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2844,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2845,국어 | 독서,국어,독서,
generation-for-nlp-2846,국어 | 독서,국어,독서,
generation-for-nlp-2847,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2848,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2849,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2850,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2851,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2852,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2853,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2854,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2855,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2856,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2857,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2858,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2859,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2860,국어 | 독서,국어,독서,
generation-for-nlp-2863,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2864,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2865,국어 | 독서,국어,독서,
generation-for-nlp-2866,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2867,국어 | 독서,국어,독서,
generation-for-nlp-2868,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2869,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2870,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2871,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2872,국어 | 독서,국어,독서,
generation-for-nlp-2873,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2874,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2875,국어 | 독서,국어,독서,
generation-for-nlp-2878,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2879,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2880,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2881,국어 | 독서,국어,독서,
generation-for-nlp-2882,국어 | 독서,국어,독서,
generation-for-nlp-2883,국어 | 독서,국어,독서,
generation-for-nlp-2884,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2885,국어 | 독서,국어,독서,
generation-for-nlp-2886,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2888,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2889,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2890,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2892,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2893,국어 | 독서,국어,독서,
generation-for-nlp-2894,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2895,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2896,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2899,국어 | 문학,국어,문학,
